32.0 48.0
80.0 14.0
86.0 33.0
6.0 91.0
39.0 14.0
88.0 50.0
52.0 59.0
69.0 16.0
36.0 22.0
16.0 8.0
29.254474152887646 45.01656940006086
31.953916267243258 44.36776701598711
31.500874713656344 44.55956227924051
31.403805582501327 50.558723426094936
32.876976172801285 48.54040081708031
28.912144247402733 51.86523768534256
32.021393862016374 44.68435797638757
32.64686810662742 52.57582946196698
30.150585253215652 44.98202479943239
30.04542809691075 47.52650767711152
80.0163598489465 13.878422887606579
81.4381411033997 14.549589794945176
80.54248163612203 14.170285344863363
79.83782281264774 12.424773447566718
83.14444553801636 12.573030501128542
79.25046894056818 15.164004791742668
78.62550772381914 17.153313602666337
78.65093748662592 10.787716865397897
82.2765867842477 9.894532125402637
80.23272387760493 14.279421546422672
89.41254634683595 35.821193835375716
84.96106705326477 33.19958115092996
85.26331657145836 35.503595413188826
85.54481782241571 33.9668739242766
85.48536157211555 33.552854831968936
82.68115273397879 29.52809764335846
90.46992019122474 33.6884976584563
85.14811141546663 31.976247882469337
89.03586893243678 34.97834997907414
82.72996214388056 32.6548541800231
8.833957096994485 94.29626590268327
5.765237833336065 91.65106630972488
4.950810987012694 89.62249844800046
4.619342068768574 86.84933610867971
9.379225546597278 92.81079731782961
6.712267737522966 90.53604441445721
7.691146862429493 86.99711805545917
6.932338028558464 91.66798845134478
4.70680464382726 92.41264484055029
7.590450379924608 89.70319314878837
40.62266297944284 11.658849162132267
40.97106619730281 14.416083270283686
39.84423993745751 13.396755738250846
38.73841912517681 11.830885933550093
35.80057844384029 12.25035313410439
38.813323189353156 9.47840018534411
34.85638869208609 14.777811548627179
39.46802000541297 14.803771033710493
38.60674464181328 14.066129258017549
38.153843671249085 13.855049050837948
90.60836602328497 48.38339669233537
87.73231854230708 50.31437854225145
88.82306800597281 50.530325208499605
85.88619025665521 51.66973180705969
86.88134208438169 53.70529564888893
90.13617471037747 49.78253024354217
88.06974275049869 49.89121749988848
85.0066399687196 47.1406706325654
87.41101513036924 51.08987903018438
91.41623589152898 53.58249311252349
51.41895084467423 58.13996825770797
52.140810427011715 59.027350891605664
52.164169839810626 63.88187048456839
51.261427314423905 56.480199085302296
49.937330851905806 59.07255489267358
51.69354514944235 61.16489913757042
51.695435028658785 54.37139173385456
54.12496140927913 58.25434424491876
53.67556843363657 60.58474023406115
53.30395904272293 61.93702435855696
68.62622076750586 20.9670477466949
70.14237210203805 13.324481797486301
69.1704606213384 16.230414938447957
70.90593803881004 16.001556508860062
69.01158549519252 16.236826900142052
69.08960709642453 16.113966482169623
65.01930039378414 15.160492498464514
69.8248683350948 12.163178969345891
68.95407947481335 16.02894200067547
70.19058477580703 16.509723698946015
33.367693669880715 24.357992559029903
35.350807334207886 24.516650898608116
31.587462336924666 19.82170137727385
40.33918118549317 23.52721774394888
34.06149164159092 22.00102903805284
35.18851365700013 21.728471808445043
33.75235694418374 18.292667458949666
38.76476539352468 21.30429207247244
36.03753287619151 21.981406545962813
34.50234488588858 23.69908658865455
18.442465180746094 9.222450390953416
16.21311104243066 12.849628087110272
18.431099503133066 3.804166675317349
13.37362551663534 6.69907133334796
15.975618100882787 4.6252538339691425
13.565500023663354 4.541782139876621
15.966534437851 7.874254434322597
16.17257026503354 7.968936239610095
18.608763299652697 10.536532968359555
17.072063239396176 12.43290855790278
